,Date,Symbol,Adj Close,Close,High,Low,Open,Volume
223128,2010-03-19,BRK-B,82.05999755859375,82.05999755859375,82.9800033569336,81.80000305175781,82.05999755859375,9720100.0
223129,2010-03-22,BRK-B,82.37000274658203,82.37000274658203,82.37999725341797,81.19999694824219,81.55000305175781,4107700.0
223130,2010-03-23,BRK-B,82.33000183105469,82.33000183105469,82.44999694824219,81.69999694824219,82.44999694824219,5008000.0
223131,2010-03-24,BRK-B,81.44000244140625,81.44000244140625,82.0,81.0,81.95999908447266,5773000.0
223132,2010-03-25,BRK-B,81.69999694824219,81.69999694824219,82.27999877929688,81.36000061035156,81.66999816894531,5460900.0
223133,2010-03-26,BRK-B,81.30000305175781,81.30000305175781,82.1500015258789,80.94999694824219,81.68000030517578,4816000.0
223134,2010-03-29,BRK-B,81.75,81.75,81.95999908447266,81.54000091552734,81.54000091552734,3579300.0
223135,2010-03-30,BRK-B,81.5999984741211,81.5999984741211,81.81999969482422,81.43000030517578,81.54000091552734,3618900.0
223136,2010-03-31,BRK-B,81.2699966430664,81.2699966430664,81.48999786376953,80.80999755859375,81.19999694824219,4307500.0
223137,2010-04-01,BRK-B,81.6500015258789,81.6500015258789,81.94999694824219,81.02999877929688,81.5999984741211,3213500.0
223138,2010-04-05,BRK-B,81.16000366210938,81.16000366210938,81.94999694824219,81.0,81.91999816894531,3601600.0
223139,2010-04-06,BRK-B,80.91000366210938,80.91000366210938,81.0199966430664,80.5199966430664,81.0,3238300.0
223140,2010-04-07,BRK-B,79.94999694824219,79.94999694824219,80.83999633789062,79.51000213623047,80.80999755859375,5196900.0
223141,2010-04-08,BRK-B,79.68000030517578,79.68000030517578,79.73999786376953,79.11000061035156,79.44999694824219,3972300.0
223142,2010-04-09,BRK-B,80.48999786376953,80.48999786376953,80.55000305175781,79.51000213623047,79.81999969482422,3130900.0
223143,2010-04-12,BRK-B,80.4800033569336,80.4800033569336,81.08999633789062,80.12999725341797,80.80000305175781,2341600.0
223144,2010-04-13,BRK-B,80.44999694824219,80.44999694824219,80.69000244140625,79.69999694824219,80.20999908447266,3071800.0
223145,2010-04-14,BRK-B,80.88999938964844,80.88999938964844,81.05000305175781,80.2699966430664,80.55999755859375,3267400.0
223146,2010-04-15,BRK-B,80.06999969482422,80.06999969482422,80.80000305175781,79.80000305175781,80.77999877929688,3912500.0
223147,2010-04-16,BRK-B,78.72000122070312,78.72000122070312,80.2300033569336,75.5199966430664,79.8499984741211,12106000.0
223148,2010-04-19,BRK-B,79.4800033569336,79.4800033569336,79.58999633789062,77.58000183105469,78.16999816894531,5146500.0
223149,2010-04-20,BRK-B,80.01000213623047,80.01000213623047,80.12000274658203,79.31999969482422,79.87000274658203,3447100.0
223150,2010-04-21,BRK-B,78.87000274658203,78.87000274658203,80.19999694824219,78.11000061035156,80.19999694824219,3983400.0
223151,2010-04-22,BRK-B,78.68000030517578,78.68000030517578,78.8499984741211,77.3499984741211,78.25,4402000.0
223152,2010-04-23,BRK-B,78.94999694824219,78.94999694824219,79.08999633789062,77.94999694824219,78.55999755859375,3868800.0
223153,2010-04-26,BRK-B,79.23999786376953,79.23999786376953,79.66999816894531,78.94999694824219,78.98999786376953,4657400.0
223154,2010-04-27,BRK-B,76.69000244140625,76.69000244140625,78.66999816894531,76.56999969482422,78.31999969482422,6036900.0
223155,2010-04-28,BRK-B,77.16999816894531,77.16999816894531,77.68000030517578,76.9000015258789,77.0,4355700.0
223156,2010-04-29,BRK-B,78.08999633789062,78.08999633789062,78.13999938964844,77.63999938964844,77.70999908447266,4334900.0
223157,2010-04-30,BRK-B,77.0,77.0,78.45999908447266,77.0,77.9000015258789,4841900.0
223158,2010-05-03,BRK-B,78.44000244140625,78.44000244140625,78.62000274658203,77.45999908447266,77.69999694824219,4280300.0
223159,2010-05-04,BRK-B,76.61000061035156,76.61000061035156,78.05000305175781,76.29000091552734,78.05000305175781,4662400.0
223160,2010-05-05,BRK-B,76.69999694824219,76.69999694824219,76.9800033569336,75.51000213623047,75.80000305175781,4785100.0
223161,2010-05-06,BRK-B,74.58999633789062,74.58999633789062,77.25,71.5,76.41000366210938,10384300.0
223162,2010-05-07,BRK-B,74.41000366210938,74.41000366210938,75.8499984741211,72.7300033569336,74.25,9018300.0
223163,2010-05-10,BRK-B,78.2300033569336,78.2300033569336,78.30000305175781,76.62999725341797,77.06999969482422,7535300.0
223164,2010-05-11,BRK-B,77.61000061035156,77.61000061035156,78.80000305175781,76.86000061035156,77.43000030517578,4919200.0
223165,2010-05-12,BRK-B,78.0,78.0,78.55000305175781,77.20999908447266,77.69000244140625,3611600.0
223166,2010-05-13,BRK-B,77.2699966430664,77.2699966430664,78.0999984741211,77.16999816894531,77.88999938964844,3429100.0
223167,2010-05-14,BRK-B,76.2300033569336,76.2300033569336,77.20999908447266,75.30999755859375,77.1500015258789,5366600.0
223168,2010-05-17,BRK-B,76.30999755859375,76.30999755859375,76.52999877929688,75.0199966430664,76.05999755859375,3707100.0
223169,2010-05-18,BRK-B,75.47000122070312,75.47000122070312,77.36000061035156,75.25,76.36000061035156,4386500.0
223170,2010-05-19,BRK-B,75.83000183105469,75.83000183105469,76.30000305175781,74.26000213623047,75.05000305175781,4675600.0
223171,2010-05-20,BRK-B,72.27999877929688,72.27999877929688,74.61000061035156,72.25,74.4000015258789,7728800.0
223172,2010-05-21,BRK-B,73.01000213623047,73.01000213623047,73.25,70.0,71.13999938964844,10920900.0
223173,2010-05-24,BRK-B,70.77999877929688,70.77999877929688,72.52999877929688,70.69999694824219,72.30999755859375,5304400.0
223174,2010-05-25,BRK-B,70.7300033569336,70.7300033569336,70.87000274658203,68.4800033569336,69.88999938964844,8409000.0
223175,2010-05-26,BRK-B,70.31999969482422,70.31999969482422,71.4800033569336,70.16000366210938,71.4800033569336,5414900.0
223176,2010-05-27,BRK-B,73.3499984741211,73.3499984741211,73.41999816894531,71.08999633789062,71.08999633789062,6530400.0
223177,2010-05-28,BRK-B,70.55000305175781,70.55000305175781,72.73999786376953,70.55000305175781,72.4000015258789,7820800.0
223178,2010-06-01,BRK-B,70.26000213623047,70.26000213623047,71.94000244140625,69.94999694824219,70.05000305175781,5382500.0
223179,2010-06-02,BRK-B,72.25,72.25,72.33000183105469,70.16999816894531,70.51000213623047,4913800.0
223180,2010-06-03,BRK-B,72.33999633789062,72.33999633789062,72.6500015258789,71.30000305175781,72.4000015258789,4122900.0
223181,2010-06-04,BRK-B,70.19000244140625,70.19000244140625,71.25,69.77999877929688,70.91000366210938,7387000.0
223182,2010-06-07,BRK-B,70.04000091552734,70.04000091552734,70.9800033569336,69.80000305175781,70.29000091552734,5457600.0
223183,2010-06-08,BRK-B,72.63999938964844,72.63999938964844,72.86000061035156,69.61000061035156,70.19999694824219,6710600.0
223184,2010-06-09,BRK-B,71.80999755859375,71.80999755859375,73.56999969482422,71.36000061035156,72.87000274658203,5909800.0
223185,2010-06-10,BRK-B,74.0999984741211,74.0999984741211,74.19999694824219,72.30000305175781,72.30999755859375,6174000.0
223186,2010-06-11,BRK-B,74.41000366210938,74.41000366210938,74.7300033569336,73.25,73.5999984741211,4812900.0
223187,2010-06-14,BRK-B,74.91999816894531,74.91999816894531,75.7699966430664,74.58999633789062,74.87000274658203,5646100.0
223188,2010-06-15,BRK-B,77.25,77.25,77.31999969482422,74.80000305175781,75.33000183105469,7254300.0
223189,2010-06-16,BRK-B,77.51000213623047,77.51000213623047,77.54000091552734,76.48999786376953,76.86000061035156,4848700.0
223190,2010-06-17,BRK-B,79.2300033569336,79.2300033569336,79.30000305175781,77.55999755859375,77.72000122070312,9075300.0
223191,2010-06-18,BRK-B,79.93000030517578,79.93000030517578,79.9800033569336,79.16000366210938,79.44999694824219,13211800.0
223192,2010-06-21,BRK-B,79.80999755859375,79.80999755859375,80.44999694824219,79.1500015258789,80.0999984741211,8377700.0
223193,2010-06-22,BRK-B,79.52999877929688,79.52999877929688,80.31999969482422,79.11000061035156,79.54000091552734,9059300.0
223194,2010-06-23,BRK-B,79.13999938964844,79.13999938964844,79.88999938964844,77.80999755859375,79.44999694824219,7180800.0
223195,2010-06-24,BRK-B,78.86000061035156,78.86000061035156,79.75,78.0,78.87000274658203,10153600.0
223196,2010-06-25,BRK-B,81.9000015258789,81.9000015258789,81.9000015258789,79.25,79.3499984741211,109267000.0
223197,2010-06-28,BRK-B,81.0199966430664,81.0199966430664,81.36000061035156,80.88999938964844,81.26000213623047,17628400.0
223198,2010-06-29,BRK-B,80.02999877929688,80.02999877929688,81.41999816894531,79.55000305175781,80.30000305175781,19427200.0
223199,2010-06-30,BRK-B,79.69000244140625,79.69000244140625,80.77999877929688,79.37999725341797,79.80000305175781,10967500.0
223200,2010-07-01,BRK-B,78.80999755859375,78.80999755859375,79.66999816894531,77.93000030517578,79.55999755859375,11930900.0
223201,2010-07-02,BRK-B,77.23999786376953,77.23999786376953,79.47000122070312,76.66999816894531,79.05000305175781,9319900.0
223202,2010-07-06,BRK-B,77.56999969482422,77.56999969482422,78.9000015258789,76.72000122070312,77.5999984741211,8676000.0
223203,2010-07-07,BRK-B,79.91999816894531,79.91999816894531,79.98999786376953,77.16000366210938,77.76000213623047,9977300.0
223204,2010-07-08,BRK-B,79.41000366210938,79.41000366210938,79.91999816894531,78.7300033569336,79.61000061035156,8430600.0
223205,2010-07-09,BRK-B,79.75,79.75,79.8499984741211,78.88999938964844,79.2699966430664,5558700.0
223206,2010-07-12,BRK-B,79.47000122070312,79.47000122070312,79.80000305175781,78.66000366210938,79.56999969482422,5076900.0
223207,2010-07-13,BRK-B,79.86000061035156,79.86000061035156,80.2300033569336,79.0999984741211,79.75,9216600.0
223208,2010-07-14,BRK-B,79.3499984741211,79.3499984741211,79.91999816894531,79.05000305175781,79.91999816894531,6486000.0
223209,2010-07-15,BRK-B,79.70999908447266,79.70999908447266,79.98999786376953,78.47000122070312,79.48999786376953,6454400.0
223210,2010-07-16,BRK-B,77.0999984741211,77.0999984741211,79.43000030517578,77.0,79.30000305175781,9286400.0
223211,2010-07-19,BRK-B,77.30999755859375,77.30999755859375,77.8499984741211,76.44000244140625,77.37000274658203,4895600.0
223212,2010-07-20,BRK-B,78.23999786376953,78.23999786376953,78.5,76.30000305175781,76.4000015258789,5254200.0
223213,2010-07-21,BRK-B,76.62999725341797,76.62999725341797,78.69999694824219,76.20999908447266,78.5199966430664,5781900.0
223214,2010-07-22,BRK-B,78.3499984741211,78.3499984741211,78.45999908447266,77.25,77.4800033569336,6352900.0
223215,2010-07-23,BRK-B,78.70999908447266,78.70999908447266,78.93000030517578,77.81999969482422,78.20999908447266,5414300.0
223216,2010-07-26,BRK-B,78.72000122070312,78.72000122070312,79.43000030517578,78.27999877929688,78.73999786376953,6045700.0
223217,2010-07-27,BRK-B,78.51000213623047,78.51000213623047,78.9800033569336,78.30000305175781,78.9000015258789,4993800.0
223218,2010-07-28,BRK-B,77.81999969482422,77.81999969482422,78.73999786376953,77.55000305175781,78.31999969482422,3447100.0
223219,2010-07-29,BRK-B,78.04000091552734,78.04000091552734,78.79000091552734,77.25,78.47000122070312,5098200.0
223220,2010-07-30,BRK-B,78.12000274658203,78.12000274658203,78.44000244140625,77.29000091552734,77.29000091552734,4680600.0
223221,2010-08-02,BRK-B,79.91999816894531,79.91999816894531,79.9800033569336,78.55999755859375,78.77999877929688,6292400.0
223222,2010-08-03,BRK-B,79.83000183105469,79.83000183105469,80.08000183105469,79.56999969482422,79.83999633789062,4860100.0
223223,2010-08-04,BRK-B,80.76000213623047,80.76000213623047,80.8499984741211,79.80000305175781,79.98999786376953,5380700.0
223224,2010-08-05,BRK-B,80.83000183105469,80.83000183105469,80.87000274658203,79.88999938964844,80.19999694824219,3805400.0
223225,2010-08-06,BRK-B,80.47000122070312,80.47000122070312,80.73999786376953,78.80999755859375,80.19000244140625,5508700.0
223226,2010-08-09,BRK-B,80.69999694824219,80.69999694824219,80.9000015258789,79.83999633789062,80.83000183105469,3697100.0
223227,2010-08-10,BRK-B,79.7300033569336,79.7300033569336,80.44000244140625,79.08000183105469,79.95999908447266,3296300.0
223228,2010-08-11,BRK-B,77.5,77.5,79.0,77.41000366210938,78.91999816894531,6150200.0
223229,2010-08-12,BRK-B,77.0199966430664,77.0199966430664,77.48999786376953,76.63999938964844,77.0,4136200.0
223230,2010-08-13,BRK-B,76.77999877929688,76.77999877929688,77.55999755859375,76.73999786376953,76.91999816894531,3248400.0
223231,2010-08-16,BRK-B,76.83999633789062,76.83999633789062,77.25,76.04000091552734,76.5,2949400.0
223232,2010-08-17,BRK-B,77.52999877929688,77.52999877929688,78.19000244140625,77.0,77.47000122070312,4116300.0
223233,2010-08-18,BRK-B,78.79000091552734,78.79000091552734,79.4800033569336,77.44000244140625,77.69999694824219,6553500.0
223234,2010-08-19,BRK-B,77.54000091552734,77.54000091552734,78.6500015258789,77.36000061035156,78.52999877929688,5691300.0
223235,2010-08-20,BRK-B,77.7300033569336,77.7300033569336,78.1500015258789,76.8499984741211,76.8499984741211,5400500.0
223236,2010-08-23,BRK-B,77.2300033569336,77.2300033569336,78.05000305175781,77.20999908447266,77.87999725341797,2999000.0
223237,2010-08-24,BRK-B,76.58000183105469,76.58000183105469,77.51000213623047,76.31999969482422,76.4000015258789,5319000.0
223238,2010-08-25,BRK-B,76.80000305175781,76.80000305175781,77.04000091552734,75.62000274658203,76.23999786376953,5902400.0
223239,2010-08-26,BRK-B,76.37000274658203,76.37000274658203,77.20999908447266,76.0,77.11000061035156,4489300.0
223240,2010-08-27,BRK-B,78.77999877929688,78.77999877929688,78.77999877929688,76.66999816894531,76.86000061035156,7285800.0
223241,2010-08-30,BRK-B,77.9000015258789,77.9000015258789,79.0,77.87000274658203,78.22000122070312,6012900.0
223242,2010-08-31,BRK-B,78.77999877929688,78.77999877929688,79.02999877929688,77.4800033569336,77.80999755859375,16303700.0
223243,2010-09-01,BRK-B,80.91000366210938,80.91000366210938,80.9800033569336,78.98999786376953,79.30000305175781,11057000.0
223244,2010-09-02,BRK-B,81.19000244140625,81.19000244140625,81.36000061035156,80.22000122070312,80.76000213623047,7215600.0
223245,2010-09-03,BRK-B,81.61000061035156,81.61000061035156,81.6500015258789,80.44000244140625,81.37000274658203,6615400.0
223246,2010-09-07,BRK-B,80.79000091552734,80.79000091552734,81.5199966430664,80.70999908447266,80.88999938964844,5113100.0
223247,2010-09-08,BRK-B,81.69000244140625,81.69000244140625,81.75,81.08999633789062,81.13999938964844,4799300.0
223248,2010-09-09,BRK-B,82.30999755859375,82.30999755859375,82.43000030517578,81.6500015258789,81.9800033569336,5223600.0
223249,2010-09-10,BRK-B,82.72000122070312,82.72000122070312,82.72000122070312,82.05999755859375,82.16999816894531,3964000.0
223250,2010-09-13,BRK-B,83.33999633789062,83.33999633789062,83.37000274658203,82.73999786376953,82.9800033569336,6474400.0
223251,2010-09-14,BRK-B,83.05000305175781,83.05000305175781,83.58000183105469,82.9000015258789,83.26000213623047,5468500.0
223252,2010-09-15,BRK-B,83.4800033569336,83.4800033569336,83.54000091552734,82.33999633789062,82.9800033569336,4437200.0
223253,2010-09-16,BRK-B,83.54000091552734,83.54000091552734,83.54000091552734,82.93000030517578,83.41999816894531,4365700.0
223254,2010-09-17,BRK-B,82.72000122070312,82.72000122070312,84.1500015258789,82.72000122070312,83.8499984741211,18493800.0
223255,2010-09-20,BRK-B,83.51000213623047,83.51000213623047,83.69999694824219,82.81999969482422,82.83999633789062,6108800.0
223256,2010-09-21,BRK-B,83.08999633789062,83.08999633789062,83.83000183105469,82.81999969482422,83.48999786376953,5318500.0
223257,2010-09-22,BRK-B,82.41999816894531,82.41999816894531,83.4800033569336,82.36000061035156,83.18000030517578,4491200.0
223258,2010-09-23,BRK-B,81.23999786376953,81.23999786376953,82.76000213623047,80.9800033569336,82.05999755859375,4570400.0
223259,2010-09-24,BRK-B,83.31999969482422,83.31999969482422,85.86000061035156,82.0,82.08999633789062,16046900.0
223260,2010-09-27,BRK-B,82.87000274658203,82.87000274658203,83.87000274658203,82.80000305175781,83.5999984741211,5761600.0
223261,2010-09-28,BRK-B,83.06999969482422,83.06999969482422,83.38999938964844,82.11000061035156,82.8499984741211,4616500.0
223262,2010-09-29,BRK-B,82.44000244140625,82.44000244140625,83.33000183105469,82.19999694824219,82.66000366210938,4469500.0
223263,2010-09-30,BRK-B,82.68000030517578,82.68000030517578,83.7699966430664,82.51000213623047,82.83000183105469,4908500.0
223264,2010-10-01,BRK-B,82.70999908447266,82.70999908447266,83.4800033569336,82.33000183105469,83.30000305175781,4519800.0
223265,2010-10-04,BRK-B,82.11000061035156,82.11000061035156,82.8499984741211,81.4800033569336,82.41000366210938,3858400.0
223266,2010-10-05,BRK-B,83.43000030517578,83.43000030517578,83.7300033569336,81.75,82.58999633789062,7290300.0
223267,2010-10-06,BRK-B,83.54000091552734,83.54000091552734,83.54000091552734,82.81999969482422,83.26000213623047,3359400.0
223268,2010-10-07,BRK-B,83.16999816894531,83.16999816894531,83.8499984741211,82.58000183105469,83.83000183105469,3371200.0
223269,2010-10-08,BRK-B,83.16000366210938,83.16000366210938,83.41999816894531,82.62999725341797,83.41000366210938,3493900.0
223270,2010-10-11,BRK-B,82.94999694824219,82.94999694824219,83.30000305175781,82.58000183105469,83.05000305175781,1957700.0
223271,2010-10-12,BRK-B,83.30000305175781,83.30000305175781,83.3499984741211,82.30000305175781,82.63999938964844,3500300.0
223272,2010-10-13,BRK-B,83.66000366210938,83.66000366210938,83.87000274658203,83.20999908447266,83.5199966430664,5060000.0
223273,2010-10-14,BRK-B,83.61000061035156,83.61000061035156,84.44999694824219,83.19000244140625,83.79000091552734,5265000.0
223274,2010-10-15,BRK-B,83.37000274658203,83.37000274658203,84.25,82.97000122070312,84.11000061035156,5856100.0
223275,2010-10-18,BRK-B,83.5,83.5,84.0,83.11000061035156,83.22000122070312,3830200.0
223276,2010-10-19,BRK-B,82.36000061035156,82.36000061035156,83.43000030517578,82.01000213623047,82.91000366210938,4953400.0
223277,2010-10-20,BRK-B,82.91999816894531,82.91999816894531,83.23999786376953,82.25,82.55000305175781,4309200.0
223278,2010-10-21,BRK-B,83.01000213623047,83.01000213623047,83.4800033569336,82.5,82.83000183105469,4053600.0
223279,2010-10-22,BRK-B,83.33999633789062,83.33999633789062,83.43000030517578,82.58000183105469,83.06999969482422,2683400.0
223280,2010-10-25,BRK-B,83.33000183105469,83.33000183105469,84.0,83.27999877929688,83.5199966430664,3548600.0
223281,2010-10-26,BRK-B,82.22000122070312,82.22000122070312,83.11000061035156,81.25,83.0,5239300.0
223282,2010-10-27,BRK-B,80.55000305175781,80.55000305175781,81.72000122070312,80.12999725341797,81.66999816894531,5959600.0
223283,2010-10-28,BRK-B,80.0999984741211,80.0999984741211,81.0999984741211,80.06999969482422,81.08000183105469,4381200.0
223284,2010-10-29,BRK-B,79.55999755859375,79.55999755859375,80.18000030517578,78.72000122070312,80.04000091552734,6112400.0
223285,2010-11-01,BRK-B,79.9000015258789,79.9000015258789,81.30999755859375,79.58000183105469,79.76000213623047,4332700.0
223286,2010-11-02,BRK-B,80.41999816894531,80.41999816894531,80.61000061035156,80.0,80.31999969482422,3800900.0
223287,2010-11-03,BRK-B,81.2699966430664,81.2699966430664,81.5,80.23999786376953,80.79000091552734,4396400.0
223288,2010-11-04,BRK-B,82.95999908447266,82.95999908447266,83.08999633789062,81.69000244140625,82.1500015258789,7622800.0
223289,2010-11-05,BRK-B,83.72000122070312,83.72000122070312,83.80000305175781,82.45999908447266,82.63999938964844,6006200.0
223290,2010-11-08,BRK-B,82.31999969482422,82.31999969482422,83.2699966430664,81.88999938964844,83.05000305175781,4947300.0
223291,2010-11-09,BRK-B,80.8499984741211,80.8499984741211,82.41000366210938,80.5999984741211,82.2699966430664,5320300.0
223292,2010-11-10,BRK-B,81.93000030517578,81.93000030517578,82.16999816894531,80.63999938964844,80.63999938964844,5661100.0
223293,2010-11-11,BRK-B,81.12999725341797,81.12999725341797,81.5999984741211,80.9000015258789,81.30000305175781,2957100.0
223294,2010-11-12,BRK-B,80.25,80.25,80.95999908447266,80.16000366210938,80.94999694824219,3351400.0
223295,2010-11-15,BRK-B,80.19000244140625,80.19000244140625,80.98999786376953,80.06999969482422,80.4800033569336,3626300.0
223296,2010-11-16,BRK-B,79.91000366210938,79.91000366210938,80.30000305175781,79.66999816894531,80.05999755859375,5640100.0
223297,2010-11-17,BRK-B,79.52999877929688,79.52999877929688,80.33000183105469,79.5199966430664,80.12999725341797,3753400.0
223298,2010-11-18,BRK-B,80.86000061035156,80.86000061035156,80.97000122070312,80.02999877929688,80.19999694824219,3925800.0
223299,2010-11-19,BRK-B,80.7699966430664,80.7699966430664,81.02999877929688,80.30000305175781,80.5199966430664,4219300.0
223300,2010-11-22,BRK-B,80.0,80.0,80.55000305175781,79.69999694824219,80.11000061035156,3565100.0
223301,2010-11-23,BRK-B,79.08999633789062,79.08999633789062,79.9000015258789,79.0199966430664,79.48999786376953,4320000.0
223302,2010-11-24,BRK-B,80.30000305175781,80.30000305175781,80.3499984741211,79.43000030517578,79.9800033569336,3291400.0
223303,2010-11-26,BRK-B,79.76000213623047,79.76000213623047,79.86000061035156,79.4000015258789,79.41000366210938,1849800.0
223304,2010-11-29,BRK-B,79.51000213623047,79.51000213623047,79.88999938964844,78.81999969482422,79.04000091552734,4088400.0
223305,2010-11-30,BRK-B,79.68000030517578,79.68000030517578,80.58000183105469,79.05000305175781,79.05999755859375,6824700.0
223306,2010-12-01,BRK-B,80.68000030517578,80.68000030517578,81.91999816894531,80.25,80.72000122070312,6657800.0
