,DateTime,year,tkr,Valor_indice,Volumen_total
0,2012-05-18,2012,MSFTAAPLMETAGOOGAMZN,112.08859157562256,1706543706.0
1,2012-05-21,2012,MSFTAAPLMETAGOOGAMZN,110.02663135528564,1033159694.0
2,2012-05-22,2012,MSFTAAPLMETAGOOGAMZN,106.38219928741455,1033357471.0
3,2012-05-23,2012,MSFTAAPLMETAGOOGAMZN,107.53074741363525,936145092.0
4,2012-05-24,2012,MSFTAAPLMETAGOOGAMZN,108.08714389801025,737799762.0
5,2012-05-25,2012,MSFTAAPLMETAGOOGAMZN,106.42931175231934,582405234.0
6,2012-05-29,2012,MSFTAAPLMETAGOOGAMZN,104.37872791290283,654827672.0
7,2012-05-30,2012,MSFTAAPLMETAGOOGAMZN,103.32697868347168,786400871.0
8,2012-05-31,2012,MSFTAAPLMETAGOOGAMZN,104.53598880767822,860504637.0
9,2012-06-01,2012,MSFTAAPLMETAGOOGAMZN,100.83755207061768,821281870.0
10,2012-06-04,2012,MSFTAAPLMETAGOOGAMZN,100.74244785308838,823816934.0
11,2012-06-05,2012,MSFTAAPLMETAGOOGAMZN,99.34856986999512,641228021.0
12,2012-06-06,2012,MSFTAAPLMETAGOOGAMZN,101.9113359451294,648153523.0
13,2012-06-07,2012,MSFTAAPLMETAGOOGAMZN,101.30033874511719,584400752.0
14,2012-06-08,2012,MSFTAAPLMETAGOOGAMZN,102.85677433013916,542268961.0
15,2012-06-11,2012,MSFTAAPLMETAGOOGAMZN,101.29335594177246,847671278.0
16,2012-06-12,2012,MSFTAAPLMETAGOOGAMZN,102.16288757324219,672652504.0
17,2012-06-13,2012,MSFTAAPLMETAGOOGAMZN,101.545654296875,468632393.0
18,2012-06-14,2012,MSFTAAPLMETAGOOGAMZN,102.68834495544434,557252670.0
19,2012-06-15,2012,MSFTAAPLMETAGOOGAMZN,105.51219177246094,637335369.0
20,2012-06-18,2012,MSFTAAPLMETAGOOGAMZN,107.52167224884033,709713160.0
21,2012-06-19,2012,MSFTAAPLMETAGOOGAMZN,109.2743911743164,605670484.0
22,2012-06-20,2012,MSFTAAPLMETAGOOGAMZN,108.98412322998047,553861740.0
23,2012-06-21,2012,MSFTAAPLMETAGOOGAMZN,107.71705436706543,534296654.0
24,2012-06-22,2012,MSFTAAPLMETAGOOGAMZN,109.880934715271,537603729.0
25,2012-06-25,2012,MSFTAAPLMETAGOOGAMZN,107.28330039978027,482099629.0
26,2012-06-26,2012,MSFTAAPLMETAGOOGAMZN,108.89442729949951,469108835.0
27,2012-06-27,2012,MSFTAAPLMETAGOOGAMZN,108.37820816040039,389276626.0
28,2012-06-28,2012,MSFTAAPLMETAGOOGAMZN,106.71378231048584,482898100.0
29,2012-06-29,2012,MSFTAAPLMETAGOOGAMZN,108.41224002838135,669700648.0
30,2012-07-02,2012,MSFTAAPLMETAGOOGAMZN,108.41498756408691,557885309.0
31,2012-07-03,2012,MSFTAAPLMETAGOOGAMZN,109.48487186431885,345806842.0
32,2012-07-05,2012,MSFTAAPLMETAGOOGAMZN,110.14893817901611,671050920.0
33,2012-07-06,2012,MSFTAAPLMETAGOOGAMZN,109.40586566925049,619030918.0
34,2012-07-09,2012,MSFTAAPLMETAGOOGAMZN,109.94268226623535,535172745.0
35,2012-07-10,2012,MSFTAAPLMETAGOOGAMZN,108.39498138427734,700615530.0
36,2012-07-11,2012,MSFTAAPLMETAGOOGAMZN,107.00171089172363,716727849.0
37,2012-07-12,2012,MSFTAAPLMETAGOOGAMZN,105.80602645874023,647928208.0
38,2012-07-13,2012,MSFTAAPLMETAGOOGAMZN,106.99474811553955,482394761.0
39,2012-07-16,2012,MSFTAAPLMETAGOOGAMZN,104.48518657684326,452640387.0
40,2012-07-17,2012,MSFTAAPLMETAGOOGAMZN,104.63733959197998,465030597.0
41,2012-07-18,2012,MSFTAAPLMETAGOOGAMZN,106.5504264831543,414652321.0
42,2012-07-19,2012,MSFTAAPLMETAGOOGAMZN,107.68963527679443,793886777.0
43,2012-07-20,2012,MSFTAAPLMETAGOOGAMZN,107.09012126922607,816279101.0
44,2012-07-23,2012,MSFTAAPLMETAGOOGAMZN,106.22614574432373,808822205.0
45,2012-07-24,2012,MSFTAAPLMETAGOOGAMZN,105.34596061706543,805246769.0
46,2012-07-25,2012,MSFTAAPLMETAGOOGAMZN,104.70013332366943,1086249822.0
47,2012-07-26,2012,MSFTAAPLMETAGOOGAMZN,102.81866836547852,722940262.0
48,2012-07-27,2012,MSFTAAPLMETAGOOGAMZN,102.0492935180664,940079506.0
49,2012-07-30,2012,MSFTAAPLMETAGOOGAMZN,101.59404182434082,599857152.0
50,2012-07-31,2012,MSFTAAPLMETAGOOGAMZN,100.42301273345947,700103609.0
51,2012-08-01,2012,MSFTAAPLMETAGOOGAMZN,99.32421875,585764361.0
52,2012-08-02,2012,MSFTAAPLMETAGOOGAMZN,98.13733863830566,568419916.0
53,2012-08-03,2012,MSFTAAPLMETAGOOGAMZN,100.5511646270752,594101632.0
54,2012-08-06,2012,MSFTAAPLMETAGOOGAMZN,101.8139181137085,465791135.0
55,2012-08-07,2012,MSFTAAPLMETAGOOGAMZN,100.93705940246582,475967731.0
56,2012-08-08,2012,MSFTAAPLMETAGOOGAMZN,100.90265083312988,384273237.0
57,2012-08-09,2012,MSFTAAPLMETAGOOGAMZN,101.38071155548096,336108370.0
58,2012-08-10,2012,MSFTAAPLMETAGOOGAMZN,102.06113529205322,343192889.0
59,2012-08-13,2012,MSFTAAPLMETAGOOGAMZN,102.55063438415527,498006556.0
60,2012-08-14,2012,MSFTAAPLMETAGOOGAMZN,101.38393020629883,616066398.0
61,2012-08-15,2012,MSFTAAPLMETAGOOGAMZN,102.42682456970215,491637936.0
62,2012-08-16,2012,MSFTAAPLMETAGOOGAMZN,102.21286296844482,603094034.0
63,2012-08-17,2012,MSFTAAPLMETAGOOGAMZN,102.02057075500488,753795002.0
64,2012-08-20,2012,MSFTAAPLMETAGOOGAMZN,103.34829139709473,846694692.0
65,2012-08-21,2012,MSFTAAPLMETAGOOGAMZN,102.03845977783203,1052834074.0
66,2012-08-22,2012,MSFTAAPLMETAGOOGAMZN,102.88949680328369,774780646.0
67,2012-08-23,2012,MSFTAAPLMETAGOOGAMZN,102.28217601776123,602011605.0
68,2012-08-24,2012,MSFTAAPLMETAGOOGAMZN,102.84582233428955,621159790.0
69,2012-08-27,2012,MSFTAAPLMETAGOOGAMZN,102.83545398712158,645937372.0
70,2012-08-28,2012,MSFTAAPLMETAGOOGAMZN,103.2435245513916,454280346.0
71,2012-08-29,2012,MSFTAAPLMETAGOOGAMZN,103.2945203781128,397790635.0
72,2012-08-30,2012,MSFTAAPLMETAGOOGAMZN,102.40900325775146,495599121.0
73,2012-08-31,2012,MSFTAAPLMETAGOOGAMZN,102.11536407470703,586028416.0
74,2012-09-04,2012,MSFTAAPLMETAGOOGAMZN,101.58249187469482,617954407.0
75,2012-09-05,2012,MSFTAAPLMETAGOOGAMZN,102.17223644256592,552443110.0
76,2012-09-06,2012,MSFTAAPLMETAGOOGAMZN,104.45120620727539,715058911.0
77,2012-09-07,2012,MSFTAAPLMETAGOOGAMZN,104.77625751495361,639081923.0
78,2012-09-10,2012,MSFTAAPLMETAGOOGAMZN,103.50761413574219,707447620.0
79,2012-09-11,2012,MSFTAAPLMETAGOOGAMZN,103.83613109588623,705412138.0
80,2012-09-12,2012,MSFTAAPLMETAGOOGAMZN,105.62007331848145,1018145160.0
81,2012-09-13,2012,MSFTAAPLMETAGOOGAMZN,106.6392297744751,885719563.0
82,2012-09-14,2012,MSFTAAPLMETAGOOGAMZN,108.63781833648682,903173191.0
83,2012-09-17,2012,MSFTAAPLMETAGOOGAMZN,108.30536270141602,591871439.0
84,2012-09-18,2012,MSFTAAPLMETAGOOGAMZN,108.94565963745117,572088275.0
85,2012-09-19,2012,MSFTAAPLMETAGOOGAMZN,110.61858367919922,631662028.0
86,2012-09-20,2012,MSFTAAPLMETAGOOGAMZN,110.16909694671631,614364206.0
87,2012-09-21,2012,MSFTAAPLMETAGOOGAMZN,110.20794200897217,1101659619.0
88,2012-09-24,2012,MSFTAAPLMETAGOOGAMZN,107.6456127166748,962943120.0
89,2012-09-25,2012,MSFTAAPLMETAGOOGAMZN,106.00706195831299,950712050.0
90,2012-09-26,2012,MSFTAAPLMETAGOOGAMZN,105.79608917236328,955623637.0
91,2012-09-27,2012,MSFTAAPLMETAGOOGAMZN,106.48423194885254,897217189.0
92,2012-09-28,2012,MSFTAAPLMETAGOOGAMZN,106.7530632019043,815715430.0
93,2012-10-01,2012,MSFTAAPLMETAGOOGAMZN,106.60352516174316,827719178.0
94,2012-10-02,2012,MSFTAAPLMETAGOOGAMZN,106.93229389190674,856615034.0
95,2012-10-03,2012,MSFTAAPLMETAGOOGAMZN,107.45767211914062,646512290.0
96,2012-10-04,2012,MSFTAAPLMETAGOOGAMZN,107.94733428955078,613796558.0
97,2012-10-05,2012,MSFTAAPLMETAGOOGAMZN,106.11187076568604,841645393.0
98,2012-10-08,2012,MSFTAAPLMETAGOOGAMZN,104.80003833770752,813866353.0
99,2012-10-09,2012,MSFTAAPLMETAGOOGAMZN,103.29971504211426,1101354369.0
100,2012-10-10,2012,MSFTAAPLMETAGOOGAMZN,102.30363273620605,757772742.0
101,2012-10-11,2012,MSFTAAPLMETAGOOGAMZN,102.05998802185059,774046418.0
102,2012-10-12,2012,MSFTAAPLMETAGOOGAMZN,101.87686729431152,665881361.0
103,2012-10-15,2012,MSFTAAPLMETAGOOGAMZN,102.36432456970215,675544553.0
104,2012-10-16,2012,MSFTAAPLMETAGOOGAMZN,102.92176151275635,746064286.0
105,2012-10-17,2012,MSFTAAPLMETAGOOGAMZN,103.68300437927246,635431974.0
106,2012-10-18,2012,MSFTAAPLMETAGOOGAMZN,100.62690353393555,1193687787.0
107,2012-10-19,2012,MSFTAAPLMETAGOOGAMZN,98.4011001586914,1418307324.0
108,2012-10-22,2012,MSFTAAPLMETAGOOGAMZN,98.556321144104,915384155.0
109,2012-10-23,2012,MSFTAAPLMETAGOOGAMZN,98.11644744873047,1055658885.0
110,2012-10-24,2012,MSFTAAPLMETAGOOGAMZN,101.45341205596924,1014605800.0
111,2012-10-25,2012,MSFTAAPLMETAGOOGAMZN,100.23601150512695,1017781896.0
112,2012-10-26,2012,MSFTAAPLMETAGOOGAMZN,100.4491491317749,1455073083.0
113,2012-10-31,2012,MSFTAAPLMETAGOOGAMZN,99.49992084503174,836507942.0
114,2012-11-01,2012,MSFTAAPLMETAGOOGAMZN,100.76755905151367,631473171.0
115,2012-11-02,2012,MSFTAAPLMETAGOOGAMZN,100.0347785949707,855668097.0
116,2012-11-05,2012,MSFTAAPLMETAGOOGAMZN,100.4860258102417,701616370.0
117,2012-11-06,2012,MSFTAAPLMETAGOOGAMZN,100.70342826843262,564156709.0
118,2012-11-07,2012,MSFTAAPLMETAGOOGAMZN,97.69729137420654,1047028088.0
119,2012-11-08,2012,MSFTAAPLMETAGOOGAMZN,95.61921119689941,1304159768.0
120,2012-11-09,2012,MSFTAAPLMETAGOOGAMZN,95.40720748901367,1202381196.0
121,2012-11-12,2012,MSFTAAPLMETAGOOGAMZN,95.58561897277832,743286286.0
122,2012-11-13,2012,MSFTAAPLMETAGOOGAMZN,94.08401107788086,853016518.0
123,2012-11-14,2012,MSFTAAPLMETAGOOGAMZN,95.7746171951294,910675643.0
124,2012-11-15,2012,MSFTAAPLMETAGOOGAMZN,94.75321674346924,1062051305.0
125,2012-11-16,2012,MSFTAAPLMETAGOOGAMZN,96.30629634857178,1663258589.0
126,2012-11-19,2012,MSFTAAPLMETAGOOGAMZN,97.98301124572754,1132425264.0
127,2012-11-20,2012,MSFTAAPLMETAGOOGAMZN,98.2182035446167,875774858.0
128,2012-11-21,2012,MSFTAAPLMETAGOOGAMZN,99.81680202484131,673215382.0
129,2012-11-23,2012,MSFTAAPLMETAGOOGAMZN,100.74160480499268,432767310.0
130,2012-11-26,2012,MSFTAAPLMETAGOOGAMZN,103.03267097473145,1011723835.0
131,2012-11-27,2012,MSFTAAPLMETAGOOGAMZN,102.9901351928711,825803329.0
132,2012-11-28,2012,MSFTAAPLMETAGOOGAMZN,103.92271327972412,800092487.0
133,2012-11-29,2012,MSFTAAPLMETAGOOGAMZN,105.11472988128662,890696180.0
134,2012-11-30,2012,MSFTAAPLMETAGOOGAMZN,105.51941013336182,805025718.0
135,2012-12-03,2012,MSFTAAPLMETAGOOGAMZN,104.23820114135742,688820621.0
136,2012-12-04,2012,MSFTAAPLMETAGOOGAMZN,104.23180961608887,821975715.0
137,2012-12-05,2012,MSFTAAPLMETAGOOGAMZN,103.4517879486084,1303717329.0
138,2012-12-06,2012,MSFTAAPLMETAGOOGAMZN,103.12651538848877,1392265442.0
139,2012-12-07,2012,MSFTAAPLMETAGOOGAMZN,102.69951629638672,1005420560.0
140,2012-12-10,2012,MSFTAAPLMETAGOOGAMZN,103.16215705871582,853072909.0
141,2012-12-11,2012,MSFTAAPLMETAGOOGAMZN,104.52679824829102,913338451.0
142,2012-12-12,2012,MSFTAAPLMETAGOOGAMZN,104.03187847137451,727780230.0
143,2012-12-13,2012,MSFTAAPLMETAGOOGAMZN,104.33189964294434,938907793.0
144,2012-12-14,2012,MSFTAAPLMETAGOOGAMZN,101.76975154876709,1279349666.0
145,2012-12-17,2012,MSFTAAPLMETAGOOGAMZN,103.02485370635986,1024806897.0
146,2012-12-18,2012,MSFTAAPLMETAGOOGAMZN,105.31729125976562,956551524.0
147,2012-12-19,2012,MSFTAAPLMETAGOOGAMZN,104.351806640625,687311055.0
148,2012-12-20,2012,MSFTAAPLMETAGOOGAMZN,104.73977947235107,688092134.0
149,2012-12-21,2012,MSFTAAPLMETAGOOGAMZN,102.92744159698486,985260753.0
150,2012-12-24,2012,MSFTAAPLMETAGOOGAMZN,103.16976356506348,278275776.0
151,2012-12-26,2012,MSFTAAPLMETAGOOGAMZN,101.77850246429443,497770177.0
152,2012-12-27,2012,MSFTAAPLMETAGOOGAMZN,101.41181087493896,676925094.0
153,2012-12-28,2012,MSFTAAPLMETAGOOGAMZN,100.35354137420654,532557302.0
154,2012-12-31,2012,MSFTAAPLMETAGOOGAMZN,102.49803256988525,911191870.0
155,2013-01-02,2013,MSFTAAPLMETAGOOGAMZN,106.10744380950928,850716717.0
156,2013-01-03,2013,MSFTAAPLMETAGOOGAMZN,105.32890510559082,612493767.0
157,2013-01-04,2013,MSFTAAPLMETAGOOGAMZN,105.6592845916748,868008431.0
158,2013-01-07,2013,MSFTAAPLMETAGOOGAMZN,106.54387283325195,769724839.0
159,2013-01-08,2013,MSFTAAPLMETAGOOGAMZN,105.95411109924316,676790897.0
160,2013-01-09,2013,MSFTAAPLMETAGOOGAMZN,107.45945072174072,688043563.0
161,2013-01-10,2013,MSFTAAPLMETAGOOGAMZN,108.19156265258789,898864926.0
162,2013-01-11,2013,MSFTAAPLMETAGOOGAMZN,108.95981121063232,595483590.0
163,2013-01-14,2013,MSFTAAPLMETAGOOGAMZN,107.40987300872803,1081910184.0
164,2013-01-15,2013,MSFTAAPLMETAGOOGAMZN,106.31485843658447,1302494379.0
165,2013-01-16,2013,MSFTAAPLMETAGOOGAMZN,106.22412586212158,929766268.0
166,2013-01-17,2013,MSFTAAPLMETAGOOGAMZN,106.58345031738281,672104570.0
167,2013-01-18,2013,MSFTAAPLMETAGOOGAMZN,105.92012310028076,763117794.0
168,2013-01-22,2013,MSFTAAPLMETAGOOGAMZN,106.9231309890747,770458894.0
169,2013-01-23,2013,MSFTAAPLMETAGOOGAMZN,108.66127586364746,1248225050.0
170,2013-01-24,2013,MSFTAAPLMETAGOOGAMZN,107.25712585449219,1810591968.0
171,2013-01-25,2013,MSFTAAPLMETAGOOGAMZN,108.10089111328125,1532969429.0
172,2013-01-28,2013,MSFTAAPLMETAGOOGAMZN,108.94552421569824,1053012551.0
173,2013-01-29,2013,MSFTAAPLMETAGOOGAMZN,106.95592498779297,966975042.0
174,2013-01-30,2013,MSFTAAPLMETAGOOGAMZN,107.81873226165771,879505628.0
175,2013-01-31,2013,MSFTAAPLMETAGOOGAMZN,106.7942008972168,761664315.0
176,2013-02-01,2013,MSFTAAPLMETAGOOGAMZN,106.42830657958984,953612652.0
177,2013-02-04,2013,MSFTAAPLMETAGOOGAMZN,103.25078392028809,816567262.0
178,2013-02-05,2013,MSFTAAPLMETAGOOGAMZN,104.9079418182373,812072674.0
179,2013-02-06,2013,MSFTAAPLMETAGOOGAMZN,105.01727867126465,812815469.0
180,2013-02-07,2013,MSFTAAPLMETAGOOGAMZN,104.94014072418213,970697031.0
181,2013-02-08,2013,MSFTAAPLMETAGOOGAMZN,105.72200012207031,903026503.0
182,2013-02-11,2013,MSFTAAPLMETAGOOGAMZN,105.60831260681152,742210918.0
183,2013-02-12,2013,MSFTAAPLMETAGOOGAMZN,104.34033107757568,872055520.0
184,2013-02-13,2013,MSFTAAPLMETAGOOGAMZN,105.59084415435791,721054846.0
185,2013-02-14,2013,MSFTAAPLMETAGOOGAMZN,106.28788185119629,562486373.0
186,2013-02-15,2013,MSFTAAPLMETAGOOGAMZN,105.767014503479,663704678.0
187,2013-02-19,2013,MSFTAAPLMETAGOOGAMZN,106.99163913726807,698756964.0
188,2013-02-20,2013,MSFTAAPLMETAGOOGAMZN,105.4183759689331,744071236.0
189,2013-02-21,2013,MSFTAAPLMETAGOOGAMZN,103.81169605255127,759432914.0
190,2013-02-22,2013,MSFTAAPLMETAGOOGAMZN,104.1794490814209,543390841.0
191,2013-02-25,2013,MSFTAAPLMETAGOOGAMZN,103.14321422576904,608392423.0
192,2013-02-26,2013,MSFTAAPLMETAGOOGAMZN,103.44212913513184,738436820.0
193,2013-02-27,2013,MSFTAAPLMETAGOOGAMZN,103.63983631134033,807574573.0
194,2013-02-28,2013,MSFTAAPLMETAGOOGAMZN,103.98298740386963,585698911.0
195,2013-03-01,2013,MSFTAAPLMETAGOOGAMZN,104.47041702270508,787845057.0
196,2013-03-04,2013,MSFTAAPLMETAGOOGAMZN,104.98809337615967,833813945.0
197,2013-03-05,2013,MSFTAAPLMETAGOOGAMZN,105.93406867980957,956582331.0
198,2013-03-06,2013,MSFTAAPLMETAGOOGAMZN,105.13852977752686,701595848.0
199,2013-03-07,2013,MSFTAAPLMETAGOOGAMZN,106.52912902832031,693406261.0
200,2013-03-08,2013,MSFTAAPLMETAGOOGAMZN,105.79844379425049,627857281.0
201,2013-03-11,2013,MSFTAAPLMETAGOOGAMZN,106.00277900695801,648630693.0
202,2013-03-12,2013,MSFTAAPLMETAGOOGAMZN,105.36055850982666,678293504.0
203,2013-03-13,2013,MSFTAAPLMETAGOOGAMZN,104.60891628265381,577844180.0
204,2013-03-14,2013,MSFTAAPLMETAGOOGAMZN,104.3752326965332,558266364.0
205,2013-03-15,2013,MSFTAAPLMETAGOOGAMZN,103.90748119354248,990039237.0
206,2013-03-18,2013,MSFTAAPLMETAGOOGAMZN,103.8795518875122,805871916.0
207,2013-03-19,2013,MSFTAAPLMETAGOOGAMZN,103.98954486846924,762943583.0
208,2013-03-20,2013,MSFTAAPLMETAGOOGAMZN,103.48140716552734,501664567.0
209,2013-03-21,2013,MSFTAAPLMETAGOOGAMZN,102.89419364929199,557278436.0
210,2013-03-22,2013,MSFTAAPLMETAGOOGAMZN,103.54638767242432,564525526.0
211,2013-03-25,2013,MSFTAAPLMETAGOOGAMZN,102.81284236907959,703503280.0
212,2013-03-26,2013,MSFTAAPLMETAGOOGAMZN,103.08944034576416,445350201.0
213,2013-03-27,2013,MSFTAAPLMETAGOOGAMZN,103.86228275299072,563932328.0
214,2013-03-28,2013,MSFTAAPLMETAGOOGAMZN,103.10439395904541,668208109.0
215,2013-04-01,2013,MSFTAAPLMETAGOOGAMZN,102.4936695098877,564241368.0
216,2013-04-02,2013,MSFTAAPLMETAGOOGAMZN,102.98573970794678,727717082.0
217,2013-04-03,2013,MSFTAAPLMETAGOOGAMZN,103.2694501876831,564550653.0
218,2013-04-04,2013,MSFTAAPLMETAGOOGAMZN,103.70223903656006,623286568.0
219,2013-04-05,2013,MSFTAAPLMETAGOOGAMZN,103.4814338684082,688207944.0
220,2013-04-08,2013,MSFTAAPLMETAGOOGAMZN,102.90819835662842,522465316.0
221,2013-04-09,2013,MSFTAAPLMETAGOOGAMZN,103.87493896484375,535406344.0
222,2013-04-10,2013,MSFTAAPLMETAGOOGAMZN,106.32958984375,618884751.0
223,2013-04-11,2013,MSFTAAPLMETAGOOGAMZN,105.65025043487549,635918263.0
224,2013-04-12,2013,MSFTAAPLMETAGOOGAMZN,104.86099529266357,453236290.0
225,2013-04-15,2013,MSFTAAPLMETAGOOGAMZN,103.06589603424072,569140093.0
226,2013-04-16,2013,MSFTAAPLMETAGOOGAMZN,104.49003982543945,498619578.0
227,2013-04-17,2013,MSFTAAPLMETAGOOGAMZN,102.70665645599365,1168824707.0
228,2013-04-18,2013,MSFTAAPLMETAGOOGAMZN,100.5290355682373,958414942.0
229,2013-04-19,2013,MSFTAAPLMETAGOOGAMZN,102.38557720184326,1014494073.0
230,2013-04-22,2013,MSFTAAPLMETAGOOGAMZN,104.14376735687256,751662308.0
231,2013-04-23,2013,MSFTAAPLMETAGOOGAMZN,104.65172100067139,886004484.0
232,2013-04-24,2013,MSFTAAPLMETAGOOGAMZN,106.05002403259277,1190821937.0
233,2013-04-25,2013,MSFTAAPLMETAGOOGAMZN,106.55196380615234,715004490.0
234,2013-04-26,2013,MSFTAAPLMETAGOOGAMZN,106.24118328094482,1225395880.0
235,2013-04-29,2013,MSFTAAPLMETAGOOGAMZN,107.8384656906128,963360859.0
236,2013-04-30,2013,MSFTAAPLMETAGOOGAMZN,109.9113416671753,980539143.0
237,2013-05-01,2013,MSFTAAPLMETAGOOGAMZN,108.68458843231201,772053848.0
238,2013-05-02,2013,MSFTAAPLMETAGOOGAMZN,111.33172988891602,731903503.0
239,2013-05-03,2013,MSFTAAPLMETAGOOGAMZN,111.8372631072998,637752514.0
240,2013-05-06,2013,MSFTAAPLMETAGOOGAMZN,112.01824855804443,714488345.0
241,2013-05-07,2013,MSFTAAPLMETAGOOGAMZN,110.81793689727783,709418313.0
242,2013-05-08,2013,MSFTAAPLMETAGOOGAMZN,111.3689079284668,711490672.0
243,2013-05-09,2013,MSFTAAPLMETAGOOGAMZN,110.72685718536377,622102536.0
244,2013-05-10,2013,MSFTAAPLMETAGOOGAMZN,110.65257358551025,541192522.0
245,2013-05-13,2013,MSFTAAPLMETAGOOGAMZN,111.17253875732422,483192373.0
246,2013-05-14,2013,MSFTAAPLMETAGOOGAMZN,111.9633264541626,646327184.0
247,2013-05-15,2013,MSFTAAPLMETAGOOGAMZN,111.90581607818604,1032660905.0
248,2013-05-16,2013,MSFTAAPLMETAGOOGAMZN,111.44908237457275,859821215.0
249,2013-05-17,2013,MSFTAAPLMETAGOOGAMZN,112.73319244384766,680678404.0
250,2013-05-20,2013,MSFTAAPLMETAGOOGAMZN,112.6688642501831,683430846.0
251,2013-05-21,2013,MSFTAAPLMETAGOOGAMZN,112.24471950531006,645427011.0
252,2013-05-22,2013,MSFTAAPLMETAGOOGAMZN,110.83296775817871,723848310.0
253,2013-05-23,2013,MSFTAAPLMETAGOOGAMZN,110.07805061340332,573138105.0
254,2013-05-24,2013,MSFTAAPLMETAGOOGAMZN,109.31668472290039,494211459.0
255,2013-05-28,2013,MSFTAAPLMETAGOOGAMZN,110.19969272613525,644495467.0
256,2013-05-29,2013,MSFTAAPLMETAGOOGAMZN,108.99425983428955,552132269.0
257,2013-05-30,2013,MSFTAAPLMETAGOOGAMZN,110.73706531524658,583879756.0
258,2013-05-31,2013,MSFTAAPLMETAGOOGAMZN,110.47095394134521,622950772.0
259,2013-06-03,2013,MSFTAAPLMETAGOOGAMZN,110.49089431762695,609615981.0
260,2013-06-04,2013,MSFTAAPLMETAGOOGAMZN,109.23908615112305,509815259.0
261,2013-06-05,2013,MSFTAAPLMETAGOOGAMZN,108.34752655029297,545268272.0
262,2013-06-06,2013,MSFTAAPLMETAGOOGAMZN,108.51606464385986,638889884.0
263,2013-06-07,2013,MSFTAAPLMETAGOOGAMZN,110.49354934692383,684029102.0
264,2013-06-10,2013,MSFTAAPLMETAGOOGAMZN,111.70053577423096,700133206.0
265,2013-06-11,2013,MSFTAAPLMETAGOOGAMZN,110.15068626403809,487957717.0
266,2013-06-12,2013,MSFTAAPLMETAGOOGAMZN,109.50695323944092,462346265.0
267,2013-06-13,2013,MSFTAAPLMETAGOOGAMZN,109.65262699127197,498778940.0
268,2013-06-14,2013,MSFTAAPLMETAGOOGAMZN,108.88273906707764,488888292.0
269,2013-06-17,2013,MSFTAAPLMETAGOOGAMZN,110.4250841140747,486602794.0
270,2013-06-18,2013,MSFTAAPLMETAGOOGAMZN,111.12977695465088,390274083.0
271,2013-06-19,2013,MSFTAAPLMETAGOOGAMZN,110.34805965423584,547169980.0
272,2013-06-20,2013,MSFTAAPLMETAGOOGAMZN,107.98504829406738,649635663.0
273,2013-06-21,2013,MSFTAAPLMETAGOOGAMZN,108.17686748504639,856199866.0
274,2013-06-24,2013,MSFTAAPLMETAGOOGAMZN,107.2304801940918,775885323.0
275,2013-06-25,2013,MSFTAAPLMETAGOOGAMZN,107.47827625274658,534452201.0
276,2013-06-26,2013,MSFTAAPLMETAGOOGAMZN,108.36497402191162,580400781.0
277,2013-06-27,2013,MSFTAAPLMETAGOOGAMZN,109.06593894958496,528672040.0
278,2013-06-28,2013,MSFTAAPLMETAGOOGAMZN,109.39334678649902,899031030.0
279,2013-07-01,2013,MSFTAAPLMETAGOOGAMZN,110.00411033630371,569705799.0
280,2013-07-02,2013,MSFTAAPLMETAGOOGAMZN,109.45795059204102,666596892.0
281,2013-07-03,2013,MSFTAAPLMETAGOOGAMZN,109.8380651473999,336824577.0
282,2013-07-05,2013,MSFTAAPLMETAGOOGAMZN,110.03569412231445,428379366.0
283,2013-07-08,2013,MSFTAAPLMETAGOOGAMZN,110.93546772003174,497609187.0
284,2013-07-09,2013,MSFTAAPLMETAGOOGAMZN,112.03691673278809,543275571.0
285,2013-07-10,2013,MSFTAAPLMETAGOOGAMZN,112.7077407836914,442582340.0
286,2013-07-11,2013,MSFTAAPLMETAGOOGAMZN,114.66344451904297,590609549.0
287,2013-07-12,2013,MSFTAAPLMETAGOOGAMZN,115.17883014678955,525501350.0
288,2013-07-15,2013,MSFTAAPLMETAGOOGAMZN,116.07513618469238,423919737.0
289,2013-07-16,2013,MSFTAAPLMETAGOOGAMZN,116.20218658447266,416555411.0
290,2013-07-17,2013,MSFTAAPLMETAGOOGAMZN,116.07071304321289,358857809.0
291,2013-07-18,2013,MSFTAAPLMETAGOOGAMZN,114.92748069763184,500433720.0
292,2013-07-19,2013,MSFTAAPLMETAGOOGAMZN,110.04958248138428,918627179.0
293,2013-07-22,2013,MSFTAAPLMETAGOOGAMZN,111.1418342590332,481340676.0
294,2013-07-23,2013,MSFTAAPLMETAGOOGAMZN,110.47755432128906,585554311.0
295,2013-07-24,2013,MSFTAAPLMETAGOOGAMZN,111.63770771026611,850837129.0
296,2013-07-25,2013,MSFTAAPLMETAGOOGAMZN,118.6903429031372,886774454.0
297,2013-07-26,2013,MSFTAAPLMETAGOOGAMZN,119.03124046325684,622539430.0
298,2013-07-29,2013,MSFTAAPLMETAGOOGAMZN,120.24188613891602,541842752.0
299,2013-07-30,2013,MSFTAAPLMETAGOOGAMZN,122.98032855987549,660359917.0
300,2013-07-31,2013,MSFTAAPLMETAGOOGAMZN,121.97365665435791,646776572.0
301,2013-08-01,2013,MSFTAAPLMETAGOOGAMZN,123.26958656311035,500165810.0
302,2013-08-02,2013,MSFTAAPLMETAGOOGAMZN,124.24940013885498,495906965.0
